0x17fddc43ccd46b9bb4ecaeeec95a02fa8f7dcffb,,MAIQCoin,MAIQ,8
0x641927e970222b10b2e8cdbc96b1b4f427316f16,,Meebits,MEEB,18
0x878cf148ccbb50426043a9affe54ba408221c7fa,,Crypto Kombat Token,KOMBAT,8
0x47252a63c723889814aebcac0683e615624cec64,,nil,NIL,18
0x9cea2ed9e47059260c97d697f82b8a14efa61ea5,,Punk,PUNK,18
0x21e783bcf445b515957a10e992ad3c8e9ff51288,,Let's Go Brandon,LGB,18
0xbc396689893d065f41bc2c6ecbee5e0085233447,,Perpetual,PERP,18
0x798d1be841a82a273720ce31c822c61a67a601c3,,Digg,DIGG,9
0x3c6cf15560de5ab0ac9a39665ccc13feb450b2f4,,ShiTstain,SHITST,18
0x246908bff0b1ba6ecadcf57fb94f6ae2fcd43a77,,Divi,DIVI,8
0x478e677c0bd24c848bd591cc5273383dd5f30e4a,,Pathfinders,PATH,18
0x70051a1ca4a9634c3a6e20d925aab771a9ed42f2,,PuzlWorldPacks,PUZLPK,18
0x0e5f6e67099529557f335be9e2333d90dce0861b,,RareBunniClub,RBC,18
0x45e5b17cc18739998785247a46ec9c76ff76ffda,,Nummum,NUMM,18
0x26cf82e4ae43d31ea51e72b663d26e26a75af729,,Moonbase,mbBASED,18
0x017e71e96f2ae777c679740d2d8dc15ed4231981,,Wrapped YFI,wYFI,18
0x6c6ee5e31d828de241282b9606c8e98ea48526e2,,HoloToken,HOT,18
0x06f3c323f0238c72bf35011071f2b5b7f43a054c,,MASQ,MASQ,18
0x557b933a7c2c45672b610f8954a3deb39a51a8ca,,REVV,REVV,18
0x85e1927a1424ffb99eb5e92845f0662372190a09,,.,..,18
0xf3110b27f481f9ac3c1ba3c54de542accb2d913c,,R64X.com,R64X,18
0x4e15361fd6b4bb609fa63c81a2be19d873717870,,Fantom Token,FTM,18
0x35a18000230da775cac24873d00ff85bccded550,,Compound Uniswap,cUNI,8
0x5cdd4a1201ae120a873c2018adcc5aae29ac0f00,,Mi Coin,MI,18
0x4a615bb7166210cce20e6642a6f8fb5d4d044496,,NAOSToken,NAOS,18
0xc96c1609a1a45ccc667b2b7fa6508e29617f7b69,,2GT_token,2GT,18
0xb1dc9124c395c1e97773ab855d66e879f053a289,,yAxis,YAX,18
0x6b60ee11b73230045cf9095e6e43ae9ea638e172,,SHATNER,SHAT,18
0x9b9fb226e98c4e90db2830c9aefa9cfcbe3b000a,,CryptoKitties [Gen 0],KITTY,18
0x9f0f1be08591ab7d990faf910b38ed5d60e4d5bf,,MainCoin,MNC,18
0xe4f726adc8e89c6a6017f01eada77865db22da14,,PieDAO Balanced Crypto Pie,BCP,18
0x73eeeb2ab4559b35f22f675d0b7c8c5ce7588b22,,Btc quantum finance ,BtcQfin,16
0x3ebb4a4e91ad83be51f8d596533818b246f4bee1,,Signata,SATA,18
0x88ada4bcaac711b36ccf455cba28950a4c6fbd52,,GUSHIES,GUSHIE,18
0x86772b1409b61c639eaac9ba0acfbb6e238e5f83,,Indexed,NDX,18
0x1fd154b4d0e3753b714b511a53fe1fb72dc7ae1c,,SW DAO,SWD,18
0x8bee639862d21d492f37e66b48b262ff35fe880f,,Ape Reunion,APER,18
0x35a0d9579b1e886702375364fe9c540f97e4517b,,SushiSwap LP Token,SLP,18
0xdbdb4d16eda451d0503b854cf79d55697f90c8df,,Alchemix,ALCX,18
0xad6683b7f3618c44f5ca6040902812dd890dde4d,,TNOS COIN,TNO,18
0x135b810e48e4307ab2a59ea294a6f1724781bd3c,,WAN@ethereum,WAN,18
0x0000000000085d4780b73119b644ae5ecd22b376,,TrueUSD,TUSD,18
0xfca59cd816ab1ead66534d82bc21e7515ce441cf,,Rarible,RARI,18
0x7abbc18ef3e01b8b93cf236a6d68dfc35c5e48aa,,TeamPizza,TPC,18
0x4ac00f287f36a6aad655281fe1ca6798c9cb727b,,GazeCoin Metaverse Token,GZE,18
0xc690f7c7fcffa6a82b79fab7508c466fefdfc8c5,,Lympo tokens,LYM,18
0x6b4d5e9ec2acea23d4110f4803da99e25443c5df,,AlphaKlima,aKLIMA,18
0x8f3002d2593a81d22f77e65d51aa18a9474fbaa9,,EasyMusic,EMC,18
0x332e824e46fceeb9e59ba9491b80d3e6d42b0b59,,CheeseFry,CHEESE,18
0xbf43722fa6fe4499865d7e9c3566192ef1e74452,,Alien Ayame,ATOM,18
0x56b4f8c39e07d4d5d91692acf9d0f6d4d3493763,,Trism,TRISM,18
0x4cec7ae83aba671a59a40ad2b170f46ca9a3614d,,CLONEX,CLONEX,18
0xad7bfdce99d4d8eb77c77e50a5aa4e6e526fd8f6,,Archetype,ARCHETYPE,18
0x4304940f12f9740ffce4124d0e2ec1340cc6f349,,Parallel Alpha,PARALLEL,18
0x5e8a5f4b2a24e1ef33ccd98ef0e4e65624c3ae70,,Ask Doctor Bitcoin Cover Art,ADBCA,18
0x150b0b96933b75ce27af8b92441f8fb683bf9739,,Dragonereum Gold,GOLD,18
0xeabe46c22a91c953d30606e0482da3f003e95d65,,Lost Souls Sanctuary 9292,LSS,18
0x549ea7d6b3cc50ecd57ce2c6e4e36329d26e964d,,Tankbottoms,TANK,18
0x710aa623c2c881b0d7357bcf9aeedf660e606c22,,Hearts,HEART,18
0x094c4fdbd4c8ff299bc75f85e19a3a7115ee3a41,,Rainbow,RWC,18
0x6af729685f5d194b2de85ce42dc4bf4b1e43dc6a,,CREYZIES,CREYZ,18
0xb603b3fc4b5ad885e26298b7862bb6074dff32a9,,Lil Pudgys,LIL,18
0x321c2fe4446c7c963dc41dd58879af648838f98d,,Cryptex,CTX,18
0x7570003f85d0c362333e1668bfd638c7f34a259b,,Ruler Protocol rToken,RC_COVER__DAI_2021_3_31,18
0x4d224452801aced8b2f0aebe155379bb5d594381,,ApeCoin,APE,18
